[2024-11-30 23:22:30,754] SGD_Momentum - Epoch 32: Train Loss = 0.0253, Test Loss = 0.0555, Accuracy = 98.21%
[2024-11-30 23:22:34,006] SGD_Momentum - Epoch 33: Train Loss = 0.0243, Test Loss = 0.0574, Accuracy = 98.16%
[2024-11-30 23:22:37,263] SGD_Momentum - Epoch 34: Train Loss = 0.0235, Test Loss = 0.0557, Accuracy = 98.24%
[2024-11-30 23:22:40,537] SGD_Momentum - Epoch 35: Train Loss = 0.0228, Test Loss = 0.0544, Accuracy = 98.17%
[2024-11-30 23:22:43,863] SGD_Momentum - Epoch 36: Train Loss = 0.0222, Test Loss = 0.0559, Accuracy = 98.27%
[2024-11-30 23:22:47,141] SGD_Momentum - Epoch 37: Train Loss = 0.0210, Test Loss = 0.0550, Accuracy = 98.27%
[2024-11-30 23:22:50,408] SGD_Momentum - Epoch 38: Train Loss = 0.0199, Test Loss = 0.0533, Accuracy = 98.30%
[2024-11-30 23:22:53,691] SGD_Momentum - Epoch 39: Train Loss = 0.0199, Test Loss = 0.0556, Accuracy = 98.34%
[2024-11-30 23:22:56,982] SGD_Momentum - Epoch 40: Train Loss = 0.0180, Test Loss = 0.0552, Accuracy = 98.33%
[2024-11-30 23:23:00,321] SGD_Momentum - Epoch 41: Train Loss = 0.0182, Test Loss = 0.0557, Accuracy = 98.30%
[2024-11-30 23:23:03,614] SGD_Momentum - Epoch 42: Train Loss = 0.0184, Test Loss = 0.0534, Accuracy = 98.28%
[2024-11-30 23:23:06,897] SGD_Momentum - Epoch 43: Train Loss = 0.0158, Test Loss = 0.0550, Accuracy = 98.33%
[2024-11-30 23:23:10,180] SGD_Momentum - Epoch 44: Train Loss = 0.0172, Test Loss = 0.0552, Accuracy = 98.29%
[2024-11-30 23:23:13,441] SGD_Momentum - Epoch 45: Train Loss = 0.0166, Test Loss = 0.0555, Accuracy = 98.31%
[2024-11-30 23:23:16,712] SGD_Momentum - Epoch 46: Train Loss = 0.0161, Test Loss = 0.0574, Accuracy = 98.26%
[2024-11-30 23:23:19,967] SGD_Momentum - Epoch 47: Train Loss = 0.0145, Test Loss = 0.0546, Accuracy = 98.30%
[2024-11-30 23:23:23,325] SGD_Momentum - Epoch 48: Train Loss = 0.0153, Test Loss = 0.0560, Accuracy = 98.24%
[2024-11-30 23:23:26,580] SGD_Momentum - Epoch 49: Train Loss = 0.0145, Test Loss = 0.0533, Accuracy = 98.40%
[2024-11-30 23:23:29,818] SGD_Momentum - Epoch 50: Train Loss = 0.0144, Test Loss = 0.0562, Accuracy = 98.28%
[2024-11-30 23:23:33,859] Adam - Epoch 1: Train Loss = 0.7917, Test Loss = 0.2925, Accuracy = 91.36%
[2024-11-30 23:23:38,016] Adam - Epoch 2: Train Loss = 0.3263, Test Loss = 0.2123, Accuracy = 93.54%
[2024-11-30 23:23:41,824] Adam - Epoch 3: Train Loss = 0.2472, Test Loss = 0.1690, Accuracy = 94.67%
[2024-11-30 23:23:45,715] Adam - Epoch 4: Train Loss = 0.2040, Test Loss = 0.1408, Accuracy = 95.60%
[2024-11-30 23:23:49,745] Adam - Epoch 5: Train Loss = 0.1713, Test Loss = 0.1216, Accuracy = 96.31%
[2024-11-30 23:23:53,777] Adam - Epoch 6: Train Loss = 0.1495, Test Loss = 0.1099, Accuracy = 96.44%
[2024-11-30 23:23:57,734] Adam - Epoch 7: Train Loss = 0.1287, Test Loss = 0.0999, Accuracy = 96.88%
[2024-11-30 23:24:01,674] Adam - Epoch 8: Train Loss = 0.1175, Test Loss = 0.0923, Accuracy = 97.06%
[2024-11-30 23:24:05,544] Adam - Epoch 9: Train Loss = 0.1046, Test Loss = 0.0851, Accuracy = 97.25%
[2024-11-30 23:24:09,448] Adam - Epoch 10: Train Loss = 0.0955, Test Loss = 0.0827, Accuracy = 97.46%
[2024-11-30 23:24:13,280] Adam - Epoch 11: Train Loss = 0.0861, Test Loss = 0.0800, Accuracy = 97.56%
[2024-11-30 23:24:17,135] Adam - Epoch 12: Train Loss = 0.0789, Test Loss = 0.0781, Accuracy = 97.54%
[2024-11-30 23:24:21,001] Adam - Epoch 13: Train Loss = 0.0739, Test Loss = 0.0719, Accuracy = 97.70%
[2024-11-30 23:24:24,877] Adam - Epoch 14: Train Loss = 0.0661, Test Loss = 0.0710, Accuracy = 97.88%
[2024-11-30 23:24:28,653] Adam - Epoch 15: Train Loss = 0.0635, Test Loss = 0.0703, Accuracy = 97.80%
[2024-11-30 23:24:32,547] Adam - Epoch 16: Train Loss = 0.0575, Test Loss = 0.0670, Accuracy = 97.84%
